Course,Customer heading,Subject,# copies,Type Current Support,Current year,Latitude,Longitude,Town,Current Seller id,Institution,Titularity,key,churn,change_copies,total_visits,Numer_of_Representatives,Sales ratio per customer,sku_interest,# copies per customer
28,137878.0,65,177,1,2017,40.455036,-3.687064,MADRID,130.0,No,Catholic,28_65_137878.0,1,-177.0,9.0,3,476.7391304347826,,4589
28,137878.0,79,177,1,2017,40.455036,-3.687064,MADRID,130.0,No,Catholic,28_79_137878.0,1,-177.0,9.0,3,476.7391304347826,,4589
30,137879.0,15,84,1,2017,40.45843,-3.685618,MADRID,189.0,No,Catholic,30_15_137879.0,1,-84.0,9.0,4,619.1739130434783,,993
28,137879.0,15,90,1,2017,40.45843,-3.685618,MADRID,189.0,No,Catholic,28_15_137879.0,1,-90.0,9.0,4,619.1739130434783,,993
28,137879.0,13,90,1,2017,40.45843,-3.685618,MADRID,189.0,No,Catholic,28_13_137879.0,1,-90.0,9.0,4,619.1739130434783,,993
28,137879.0,54,90,1,2017,40.45843,-3.685618,MADRID,189.0,No,Catholic,28_54_137879.0,1,-90.0,9.0,4,619.1739130434783,,993
29,137879.0,15,75,1,2017,40.45843,-3.685618,MADRID,189.0,No,Catholic,29_15_137879.0,1,-75.0,9.0,4,619.1739130434783,,993
30,137880.0,60,11,1,2017,40.424733,-3.714824,MADRID,159.0,Yes,Public,30_60_137880.0,1,-11.0,9.0,3,385.4375,,34
29,137884.0,79,74,1,2017,40.444608,-3.651874,MADRID,100.0,No,Catholic,29_79_137884.0,1,-74.0,9.0,3,406.0769230769231,,1032
26,137884.0,54,76,1,2017,40.444608,-3.651874,MADRID,100.0,No,Catholic,26_54_137884.0,1,-76.0,9.0,3,406.0769230769231,,1032
30,137884.0,79,70,1,2017,40.444608,-3.651874,MADRID,100.0,No,Catholic,30_79_137884.0,1,-70.0,9.0,3,406.0769230769231,,1032
27,137884.0,54,70,1,2017,40.444608,-3.651874,MADRID,100.0,No,Catholic,27_54_137884.0,1,-70.0,9.0,3,406.0769230769231,,1032
31,137884.0,54,72,1,2017,40.444608,-3.651874,MADRID,100.0,No,Catholic,31_54_137884.0,1,-72.0,9.0,3,406.0769230769231,,1032
27,137884.0,79,70,1,2017,40.444608,-3.651874,MADRID,100.0,No,Catholic,27_79_137884.0,1,-70.0,9.0,3,406.0769230769231,,1032
28,137884.0,60,82,1,2017,40.444608,-3.651874,MADRID,100.0,No,Catholic,28_60_137884.0,1,-82.0,9.0,3,406.0769230769231,,1032
29,137893.0,60,19,1,2017,40.579497,-3.920744,LAS ROZAS DE MADRID,116.0,Yes,Private,29_60_137893.0,1,-19.0,9.0,2,565.2830188679245,,38
29,137901.0,79,37,1,2017,40.367782,-3.484476,VELILLA DE SAN ANTONIO,130.0,Yes,Public,29_79_137901.0,1,-37.0,9.0,2,476.7391304347826,,249
26,137901.0,79,40,1,2017,40.367782,-3.484476,VELILLA DE SAN ANTONIO,130.0,Yes,Public,26_79_137901.0,1,-40.0,9.0,2,476.7391304347826,,249
30,137901.0,79,39,1,2017,40.367782,-3.484476,VELILLA DE SAN ANTONIO,130.0,Yes,Public,30_79_137901.0,1,-39.0,9.0,2,476.7391304347826,,249
31,137901.0,79,43,1,2017,40.367782,-3.484476,VELILLA DE SAN ANTONIO,130.0,Yes,Public,31_79_137901.0,1,-43.0,9.0,2,476.7391304347826,,249
29,137902.0,60,86,1,2017,40.444422,-4.003852,VILLANUEVA DE LA CAÑADA,164.0,Yes,Public,29_60_137902.0,1,-86.0,9.0,3,408.06976744186045,,1256
30,137902.0,79,69,1,2017,40.444422,-4.003852,VILLANUEVA DE LA CAÑADA,164.0,Yes,Public,30_79_137902.0,1,-69.0,9.0,3,408.06976744186045,,1256
31,137902.0,60,101,1,2017,40.444422,-4.003852,VILLANUEVA DE LA CAÑADA,164.0,Yes,Public,31_60_137902.0,1,-101.0,9.0,3,408.06976744186045,,1256
28,137902.0,54,85,1,2017,40.444422,-4.003852,VILLANUEVA DE LA CAÑADA,164.0,Yes,Public,28_54_137902.0,1,-85.0,9.0,3,408.06976744186045,,1256
30,137903.0,15,90,1,2017,40.215281,-3.852131,GRIÑON,164.0,Yes,Public,30_15_137903.0,1,-90.0,9.0,3,408.06976744186045,,1096
29,137903.0,79,28,1,2017,40.215281,-3.852131,GRIÑON,164.0,Yes,Public,29_79_137903.0,1,-28.0,9.0,3,408.06976744186045,,1096
27,137903.0,15,71,1,2017,40.215281,-3.852131,GRIÑON,164.0,Yes,Public,27_15_137903.0,1,-71.0,9.0,3,408.06976744186045,,1096
31,137903.0,15,73,1,2017,40.215281,-3.852131,GRIÑON,164.0,Yes,Public,31_15_137903.0,1,-73.0,9.0,3,408.06976744186045,,1096
27,137903.0,60,71,1,2017,40.215281,-3.852131,GRIÑON,164.0,Yes,Public,27_60_137903.0,1,-71.0,9.0,3,408.06976744186045,,1096
31,137907.0,15,42,1,2017,40.811399,-3.76006,MIRAFLORES DE LA SIERRA,117.0,Yes,Public,31_15_137907.0,1,-42.0,9.0,3,420.2692307692308,,298
31,137909.0,79,27,1,2017,40.623934,-3.899456,HOYO DE MANZANARES,116.0,Yes,Public,31_79_137909.0,1,-27.0,9.0,2,565.2830188679245,,167
27,137913.0,79,9,1,2017,40.182982,-3.106963,ESTREMERA,130.0,Yes,Public,27_79_137913.0,1,-9.0,9.0,4,476.7391304347826,,27
28,137913.0,79,7,1,2017,40.182982,-3.106963,ESTREMERA,130.0,Yes,Public,28_79_137913.0,1,-7.0,9.0,4,476.7391304347826,,27
30,137923.0,13,55,1,2017,40.538406,-3.928085,LAS ROZAS DE MADRID,116.0,Yes,Private,30_13_137923.0,1,-55.0,9.0,2,565.2830188679245,,963
31,137923.0,54,57,1,2017,40.538406,-3.928085,LAS ROZAS DE MADRID,116.0,Yes,Private,31_54_137923.0,1,-57.0,9.0,2,565.2830188679245,,963
28,137923.0,13,61,1,2017,40.538406,-3.928085,LAS ROZAS DE MADRID,116.0,Yes,Private,28_13_137923.0,1,-61.0,9.0,2,565.2830188679245,,963
28,137923.0,54,61,1,2017,40.538406,-3.928085,LAS ROZAS DE MADRID,116.0,Yes,Private,28_54_137923.0,1,-61.0,9.0,2,565.2830188679245,,963
29,137923.0,13,58,1,2017,40.538406,-3.928085,LAS ROZAS DE MADRID,116.0,Yes,Private,29_13_137923.0,1,-58.0,9.0,2,565.2830188679245,,963
28,137923.0,79,61,1,2017,40.538406,-3.928085,LAS ROZAS DE MADRID,116.0,Yes,Private,28_79_137923.0,1,-61.0,9.0,2,565.2830188679245,,963
30,137924.0,13,26,1,2017,40.314587,-3.838751,FUENLABRADA,131.0,Yes,Public,30_13_137924.0,1,-26.0,9.0,5,295.25925925925924,,217
31,137924.0,13,24,1,2017,40.314587,-3.838751,FUENLABRADA,131.0,Yes,Public,31_13_137924.0,1,-24.0,9.0,5,295.25925925925924,,217
28,137924.0,13,26,1,2017,40.314587,-3.838751,FUENLABRADA,131.0,Yes,Public,28_13_137924.0,1,-26.0,9.0,5,295.25925925925924,,217
28,137924.0,65,26,1,2017,40.314587,-3.838751,FUENLABRADA,131.0,Yes,Public,28_65_137924.0,1,-26.0,9.0,5,295.25925925925924,,217
29,137927.0,54,50,1,2017,40.41805,-3.524533,SAN FERNANDO DE HENARES,130.0,Yes,Public,29_54_137927.0,1,-50.0,9.0,3,476.7391304347826,,326
28,137927.0,54,44,1,2017,40.41805,-3.524533,SAN FERNANDO DE HENARES,130.0,Yes,Public,28_54_137927.0,1,-44.0,9.0,3,476.7391304347826,,326
30,137928.0,13,50,1,2017,40.259433,-3.822539,HUMANES DE MADRID,164.0,Yes,Public,30_13_137928.0,1,-50.0,9.0,3,408.06976744186045,,314
30,137928.0,15,50,1,2017,40.259433,-3.822539,HUMANES DE MADRID,164.0,Yes,Public,30_15_137928.0,1,-50.0,9.0,3,408.06976744186045,,314
30,137928.0,60,50,1,2017,40.259433,-3.822539,HUMANES DE MADRID,164.0,Yes,Public,30_60_137928.0,1,-50.0,9.0,3,408.06976744186045,,314
31,137928.0,15,38,1,2017,40.259433,-3.822539,HUMANES DE MADRID,164.0,Yes,Public,31_15_137928.0,1,-38.0,9.0,3,408.06976744186045,,314
29,137931.0,60,23,1,2017,40.422636,-3.55104,COSLADA,130.0,Yes,Public,29_60_137931.0,1,-23.0,9.0,3,476.7391304347826,,242
31,137931.0,13,22,1,2017,40.422636,-3.55104,COSLADA,130.0,Yes,Public,31_13_137931.0,1,-22.0,9.0,3,476.7391304347826,,242
28,137931.0,15,25,1,2017,40.422636,-3.55104,COSLADA,130.0,Yes,Public,28_15_137931.0,1,-25.0,9.0,3,476.7391304347826,,242
29,137931.0,15,23,1,2017,40.422636,-3.55104,COSLADA,130.0,Yes,Public,29_15_137931.0,1,-23.0,9.0,3,476.7391304347826,,242
29,137934.0,60,51,1,2017,40.439819,-3.711214,MADRID,102.0,Yes,Public,29_60_137934.0,1,-51.0,9.0,1,345.05357142857144,,387
29,137934.0,54,51,1,2017,40.439819,-3.711214,MADRID,102.0,Yes,Public,29_54_137934.0,1,-51.0,9.0,1,345.05357142857144,,387
27,137935.0,79,19,1,2017,40.461792,-3.712283,MADRID,161.0,Yes,Public,27_79_137935.0,1,-19.0,9.0,2,785.1724137931035,,74
26,137942.0,60,25,1,2017,40.384894,-3.721797,MADRID,124.0,Yes,Public,26_60_137942.0,1,-25.0,9.0,2,351.0,,102
30,137942.0,60,26,1,2017,40.384894,-3.721797,MADRID,124.0,Yes,Public,30_60_137942.0,1,-26.0,9.0,2,351.0,,102
27,137942.0,54,25,1,2017,40.384894,-3.721797,MADRID,124.0,Yes,Public,27_54_137942.0,1,-25.0,9.0,2,351.0,,102
29,137943.0,79,0,1,2017,40.332631,-3.87113,MOSTOLES,131.0,Yes,Public,29_79_137943.0,1,0.0,9.0,5,295.25925925925924,,262
30,137943.0,13,23,1,2017,40.332631,-3.87113,MOSTOLES,131.0,Yes,Public,30_13_137943.0,1,-23.0,9.0,5,295.25925925925924,,262
27,137943.0,15,37,1,2017,40.332631,-3.87113,MOSTOLES,131.0,Yes,Public,27_15_137943.0,1,-37.0,9.0,5,295.25925925925924,,262
27,137943.0,13,37,1,2017,40.332631,-3.87113,MOSTOLES,131.0,Yes,Public,27_13_137943.0,1,-37.0,9.0,5,295.25925925925924,,262
31,137943.0,15,25,1,2017,40.332631,-3.87113,MOSTOLES,131.0,Yes,Public,31_15_137943.0,1,-25.0,9.0,5,295.25925925925924,,262
28,137943.0,15,25,1,2017,40.332631,-3.87113,MOSTOLES,131.0,Yes,Public,28_15_137943.0,1,-25.0,9.0,5,295.25925925925924,,262
28,137943.0,79,14,1,2017,40.332631,-3.87113,MOSTOLES,131.0,Yes,Public,28_79_137943.0,1,-14.0,9.0,5,295.25925925925924,,262
29,137944.0,79,15,1,2017,40.344783,-3.820159,ALCORCON,164.0,Yes,Public,29_79_137944.0,1,-15.0,9.0,4,408.06976744186045,,227
30,137944.0,79,23,1,2017,40.344783,-3.820159,ALCORCON,164.0,Yes,Public,30_79_137944.0,1,-23.0,9.0,4,408.06976744186045,,227
28,137944.0,79,24,1,2017,40.344783,-3.820159,ALCORCON,164.0,Yes,Public,28_79_137944.0,1,-24.0,9.0,4,408.06976744186045,,227
29,137945.0,54,50,1,2017,40.315457,-3.858883,MOSTOLES,131.0,Yes,Public,29_54_137945.0,1,-50.0,9.0,4,295.25925925925924,,467
30,137945.0,60,51,1,2017,40.315457,-3.858883,MOSTOLES,131.0,Yes,Public,30_60_137945.0,1,-51.0,9.0,4,295.25925925925924,,467
31,137945.0,54,48,1,2017,40.315457,-3.858883,MOSTOLES,131.0,Yes,Public,31_54_137945.0,1,-48.0,9.0,4,295.25925925925924,,467
31,137945.0,60,48,1,2017,40.315457,-3.858883,MOSTOLES,131.0,Yes,Public,31_60_137945.0,1,-48.0,9.0,4,295.25925925925924,,467
31,137945.0,79,22,1,2017,40.315457,-3.858883,MOSTOLES,131.0,Yes,Public,31_79_137945.0,1,-22.0,9.0,4,295.25925925925924,,467
28,137945.0,54,50,1,2017,40.315457,-3.858883,MOSTOLES,131.0,Yes,Public,28_54_137945.0,1,-50.0,9.0,4,295.25925925925924,,467
29,137946.0,79,9,1,2017,40.323686,-3.856311,MOSTOLES,131.0,Yes,Public,29_79_137946.0,1,-9.0,9.0,4,295.25925925925924,,281
30,137946.0,15,24,1,2017,40.323686,-3.856311,MOSTOLES,131.0,Yes,Public,30_15_137946.0,1,-24.0,9.0,4,295.25925925925924,,281
27,137946.0,13,24,1,2017,40.323686,-3.856311,MOSTOLES,131.0,Yes,Public,27_13_137946.0,1,-24.0,9.0,4,295.25925925925924,,281
31,137946.0,15,24,1,2017,40.323686,-3.856311,MOSTOLES,131.0,Yes,Public,31_15_137946.0,1,-24.0,9.0,4,295.25925925925924,,281
28,137946.0,15,25,1,2017,40.323686,-3.856311,MOSTOLES,131.0,Yes,Public,28_15_137946.0,1,-25.0,9.0,4,295.25925925925924,,281
29,137946.0,13,24,1,2017,40.323686,-3.856311,MOSTOLES,131.0,Yes,Public,29_13_137946.0,1,-24.0,9.0,4,295.25925925925924,,281
29,137951.0,54,81,1,2017,40.186819,-3.682527,VALDEMORO,159.0,Yes,Public,29_54_137951.0,1,-81.0,9.0,2,385.4375,,819
27,137951.0,60,82,1,2017,40.186819,-3.682527,VALDEMORO,159.0,Yes,Public,27_60_137951.0,1,-82.0,9.0,2,385.4375,,819
30,137952.0,15,50,1,2017,40.46584,-3.472723,TORREJON DE ARDOZ,159.0,Yes,Public,30_15_137952.0,1,-50.0,9.0,3,385.4375,,485
26,137952.0,79,22,1,2017,40.46584,-3.472723,TORREJON DE ARDOZ,159.0,Yes,Public,26_79_137952.0,1,-22.0,9.0,3,385.4375,,485
30,137952.0,79,36,1,2017,40.46584,-3.472723,TORREJON DE ARDOZ,159.0,Yes,Public,30_79_137952.0,1,-36.0,9.0,3,385.4375,,485
26,137953.0,60,74,1,2017,40.422047,-3.549927,COSLADA,130.0,Yes,Public,26_60_137953.0,1,-74.0,9.0,3,476.7391304347826,,282
30,137964.0,13,50,1,2017,40.316611,-3.861529,MOSTOLES,131.0,Yes,Public,30_13_137964.0,1,-50.0,9.0,4,295.25925925925924,,503
31,137964.0,13,51,1,2017,40.316611,-3.861529,MOSTOLES,131.0,Yes,Public,31_13_137964.0,1,-51.0,9.0,4,295.25925925925924,,503
27,137964.0,79,44,1,2017,40.316611,-3.861529,MOSTOLES,131.0,Yes,Public,27_79_137964.0,1,-44.0,9.0,4,295.25925925925924,,503
28,137964.0,60,51,1,2017,40.316611,-3.861529,MOSTOLES,131.0,Yes,Public,28_60_137964.0,1,-51.0,9.0,4,295.25925925925924,,503
27,137967.0,15,67,1,2017,40.394301,-3.713371,MADRID,124.0,Yes,Public,27_15_137967.0,1,-67.0,9.0,2,351.0,,190
27,137968.0,79,28,1,2017,40.430562,-3.609296,MADRID,208.0,Yes,Public,27_79_137968.0,1,-28.0,9.0,3,592.475,,315
26,137972.0,79,19,1,2017,40.468115,-3.721062,MADRID,159.0,Yes,Public,26_79_137972.0,1,-19.0,9.0,3,385.4375,,251
27,137972.0,60,45,1,2017,40.468115,-3.721062,MADRID,159.0,Yes,Public,27_60_137972.0,1,-45.0,9.0,3,385.4375,,251
27,137978.0,15,23,1,2017,40.504687,-3.352414,ALCALA DE HENARES,199.0,Yes,Public,27_15_137978.0,1,-23.0,9.0,4,298.9347826086956,,223
28,137978.0,13,26,1,2017,40.504687,-3.352414,ALCALA DE HENARES,199.0,Yes,Public,28_13_137978.0,1,-26.0,9.0,4,298.9347826086956,,223
29,137978.0,13,25,1,2017,40.504687,-3.352414,ALCALA DE HENARES,199.0,Yes,Public,29_13_137978.0,1,-25.0,9.0,4,298.9347826086956,,223
29,137980.0,60,43,1,2017,40.247003,-3.701541,PINTO,189.0,Yes,Public,29_60_137980.0,1,-43.0,9.0,2,619.1739130434783,,282
28,137980.0,60,51,1,2017,40.247003,-3.701541,PINTO,189.0,Yes,Public,28_60_137980.0,1,-51.0,9.0,2,619.1739130434783,,282
29,137981.0,79,47,1,2017,40.213419,-3.568657,SAN MARTIN DE LA VEGA,117.0,Yes,Public,29_79_137981.0,1,-47.0,9.0,2,420.2692307692308,,922
27,137981.0,13,74,1,2017,40.213419,-3.568657,SAN MARTIN DE LA VEGA,117.0,Yes,Public,27_13_137981.0,1,-74.0,9.0,2,420.2692307692308,,922
28,137981.0,13,67,1,2017,40.213419,-3.568657,SAN MARTIN DE LA VEGA,117.0,Yes,Public,28_13_137981.0,1,-67.0,9.0,2,420.2692307692308,,922
31,137981.0,79,44,1,2017,40.213419,-3.568657,SAN MARTIN DE LA VEGA,117.0,Yes,Public,31_79_137981.0,1,-44.0,9.0,2,420.2692307692308,,922
26,137982.0,60,48,1,2017,40.342735,-3.83283,ALCORCON,164.0,Yes,Public,26_60_137982.0,1,-48.0,9.0,4,408.06976744186045,,191
30,137983.0,15,50,1,2017,40.32185,-3.7721,LEGANES,100.0,Yes,Public,30_15_137983.0,1,-50.0,9.0,6,406.0769230769231,,594
31,137984.0,79,3,1,2017,40.428699,-3.733753,MADRID,159.0,Yes,Public,31_79_137984.0,1,-3.0,9.0,3,385.4375,,90
28,137984.0,79,10,1,2017,40.428699,-3.733753,MADRID,159.0,Yes,Public,28_79_137984.0,1,-10.0,9.0,3,385.4375,,90
30,137990.0,54,53,1,2017,40.331837,-3.783015,LEGANES,100.0,Yes,Public,30_54_137990.0,1,-53.0,9.0,5,406.0769230769231,,226
27,137990.0,60,67,1,2017,40.331837,-3.783015,LEGANES,100.0,Yes,Public,27_60_137990.0,1,-67.0,9.0,5,406.0769230769231,,226
29,137992.0,54,42,1,2017,40.332677,-3.746802,LEGANES,100.0,Yes,Public,29_54_137992.0,1,-42.0,9.0,5,406.0769230769231,,123
29,137994.0,54,51,1,2017,40.544277,-3.638121,ALCOBENDAS,102.0,Yes,Public,29_54_137994.0,1,-51.0,9.0,1,345.05357142857144,,446
26,137994.0,60,69,1,2017,40.544277,-3.638121,ALCOBENDAS,102.0,Yes,Public,26_60_137994.0,1,-69.0,9.0,1,345.05357142857144,,446
28,137994.0,60,50,1,2017,40.544277,-3.638121,ALCOBENDAS,102.0,Yes,Public,28_60_137994.0,1,-50.0,9.0,1,345.05357142857144,,446
29,137997.0,54,53,1,2017,40.417848,-3.526553,SAN FERNANDO DE HENARES,130.0,Yes,Public,29_54_137997.0,1,-53.0,9.0,3,476.7391304347826,,355
31,137997.0,15,50,1,2017,40.417848,-3.526553,SAN FERNANDO DE HENARES,130.0,Yes,Public,31_15_137997.0,1,-50.0,9.0,3,476.7391304347826,,355
28,137997.0,60,25,1,2017,40.417848,-3.526553,SAN FERNANDO DE HENARES,130.0,Yes,Public,28_60_137997.0,1,-25.0,9.0,3,476.7391304347826,,355
29,137997.0,13,53,1,2017,40.417848,-3.526553,SAN FERNANDO DE HENARES,130.0,Yes,Public,29_13_137997.0,1,-53.0,9.0,3,476.7391304347826,,355
27,137998.0,54,53,1,2017,40.28488,-4.013745,NAVALCARNERO,164.0,Yes,Public,27_54_137998.0,1,-53.0,9.0,3,408.06976744186045,,128
30,137999.0,54,67,1,2017,40.193742,-3.826928,CUBAS DE LA SAGRA,164.0,Yes,Public,30_54_137999.0,1,-67.0,9.0,3,408.06976744186045,,157
31,137999.0,54,90,1,2017,40.193742,-3.826928,CUBAS DE LA SAGRA,164.0,Yes,Public,31_54_137999.0,1,-90.0,9.0,3,408.06976744186045,,157
29,138006.0,60,51,1,2017,40.471786,-3.363047,ALCALA DE HENARES,199.0,Yes,Public,29_60_138006.0,1,-51.0,9.0,4,298.9347826086956,,248
29,138006.0,15,51,1,2017,40.471786,-3.363047,ALCALA DE HENARES,199.0,Yes,Public,29_15_138006.0,1,-51.0,9.0,4,298.9347826086956,,248
26,138007.0,79,24,1,2017,40.140248,-3.416373,CHINCHON,130.0,Yes,Public,26_79_138007.0,1,-24.0,9.0,2,476.7391304347826,,87
30,138007.0,79,14,1,2017,40.140248,-3.416373,CHINCHON,130.0,Yes,Public,30_79_138007.0,1,-14.0,9.0,2,476.7391304347826,,87
29,138010.0,60,90,1,2017,40.453281,-3.46759,TORREJON DE ARDOZ,159.0,Yes,Public,29_60_138010.0,1,-90.0,9.0,3,385.4375,,1165
29,138010.0,79,40,1,2017,40.453281,-3.46759,TORREJON DE ARDOZ,159.0,Yes,Public,29_79_138010.0,1,-40.0,9.0,3,385.4375,,1165
30,138010.0,13,75,1,2017,40.453281,-3.46759,TORREJON DE ARDOZ,159.0,Yes,Public,30_13_138010.0,1,-75.0,9.0,3,385.4375,,1165
26,138010.0,79,28,1,2017,40.453281,-3.46759,TORREJON DE ARDOZ,159.0,Yes,Public,26_79_138010.0,1,-28.0,9.0,3,385.4375,,1165
30,138010.0,79,45,1,2017,40.453281,-3.46759,TORREJON DE ARDOZ,159.0,Yes,Public,30_79_138010.0,1,-45.0,9.0,3,385.4375,,1165
31,138010.0,60,76,1,2017,40.453281,-3.46759,TORREJON DE ARDOZ,159.0,Yes,Public,31_60_138010.0,1,-76.0,9.0,3,385.4375,,1165
27,138010.0,79,37,1,2017,40.453281,-3.46759,TORREJON DE ARDOZ,159.0,Yes,Public,27_79_138010.0,1,-37.0,9.0,3,385.4375,,1165
28,138010.0,15,102,1,2017,40.453281,-3.46759,TORREJON DE ARDOZ,159.0,Yes,Public,28_15_138010.0,1,-102.0,9.0,3,385.4375,,1165
28,138010.0,60,102,1,2017,40.453281,-3.46759,TORREJON DE ARDOZ,159.0,Yes,Public,28_60_138010.0,1,-102.0,9.0,3,385.4375,,1165
30,138011.0,60,68,1,2017,40.465219,-3.477907,TORREJON DE ARDOZ,159.0,Yes,Public,30_60_138011.0,1,-68.0,9.0,3,385.4375,,500
28,138011.0,54,76,1,2017,40.465219,-3.477907,TORREJON DE ARDOZ,159.0,Yes,Public,28_54_138011.0,1,-76.0,9.0,3,385.4375,,500
29,138203.0,60,102,1,2017,40.430756,-3.675359,MADRID,161.0,No,Catholic,29_60_138203.0,1,-102.0,9.0,2,785.1724137931035,,2307
29,138203.0,79,102,1,2017,40.430756,-3.675359,MADRID,161.0,No,Catholic,29_79_138203.0,1,-102.0,9.0,2,785.1724137931035,,2307
30,138203.0,13,99,1,2017,40.430756,-3.675359,MADRID,161.0,No,Catholic,30_13_138203.0,1,-99.0,9.0,2,785.1724137931035,,2307
26,138203.0,65,98,1,2017,40.430756,-3.675359,MADRID,161.0,No,Catholic,26_65_138203.0,1,-98.0,9.0,2,785.1724137931035,,2307
30,138203.0,65,99,1,2017,40.430756,-3.675359,MADRID,161.0,No,Catholic,30_65_138203.0,1,-99.0,9.0,2,785.1724137931035,,2307
27,138203.0,13,101,1,2017,40.430756,-3.675359,MADRID,161.0,No,Catholic,27_13_138203.0,1,-101.0,9.0,2,785.1724137931035,,2307
31,138203.0,15,100,1,2017,40.430756,-3.675359,MADRID,161.0,No,Catholic,31_15_138203.0,1,-100.0,9.0,2,785.1724137931035,,2307
27,138203.0,60,101,1,2017,40.430756,-3.675359,MADRID,161.0,No,Catholic,27_60_138203.0,1,-101.0,9.0,2,785.1724137931035,,2307
31,138217.0,13,129,1,2017,40.440359,-3.672023,MADRID,117.0,No,Catholic,31_13_138217.0,1,-129.0,9.0,4,420.2692307692308,,2168
28,138217.0,65,127,1,2017,40.440359,-3.672023,MADRID,117.0,No,Catholic,28_65_138217.0,1,-127.0,9.0,4,420.2692307692308,,2168
28,138217.0,54,127,1,2017,40.440359,-3.672023,MADRID,117.0,No,Catholic,28_54_138217.0,1,-127.0,9.0,4,420.2692307692308,,2168
30,138218.0,79,23,1,2017,40.325609,-3.8832,MOSTOLES,131.0,Yes,Public,30_79_138218.0,1,-23.0,9.0,4,295.25925925925924,,96
26,138221.0,54,52,1,2017,40.330128,-3.746933,LEGANES,100.0,Yes,Public,26_54_138221.0,1,-52.0,9.0,5,406.0769230769231,,426
31,138221.0,60,53,1,2017,40.330128,-3.746933,LEGANES,100.0,Yes,Public,31_60_138221.0,1,-53.0,9.0,5,406.0769230769231,,426
28,138221.0,60,50,1,2017,40.330128,-3.746933,LEGANES,100.0,Yes,Public,28_60_138221.0,1,-50.0,9.0,5,406.0769230769231,,426
29,138223.0,79,22,1,2017,40.374868,-3.762789,MADRID,124.0,Yes,Public,29_79_138223.0,1,-22.0,9.0,2,351.0,,72
30,138223.0,79,25,1,2017,40.374868,-3.762789,MADRID,124.0,Yes,Public,30_79_138223.0,1,-25.0,9.0,2,351.0,,72
29,138229.0,54,75,1,2017,40.422767,-3.664827,MADRID,161.0,No,Catholic,29_54_138229.0,1,-75.0,9.0,2,785.1724137931035,,1646
26,138229.0,13,76,1,2017,40.422767,-3.664827,MADRID,161.0,No,Catholic,26_13_138229.0,1,-76.0,9.0,2,785.1724137931035,,1646
30,138229.0,13,79,1,2017,40.422767,-3.664827,MADRID,161.0,No,Catholic,30_13_138229.0,1,-79.0,9.0,2,785.1724137931035,,1646
30,138229.0,54,79,1,2017,40.422767,-3.664827,MADRID,161.0,No,Catholic,30_54_138229.0,1,-79.0,9.0,2,785.1724137931035,,1646
26,138229.0,79,76,1,2017,40.422767,-3.664827,MADRID,161.0,No,Catholic,26_79_138229.0,1,-76.0,9.0,2,785.1724137931035,,1646
31,138229.0,13,78,1,2017,40.422767,-3.664827,MADRID,161.0,No,Catholic,31_13_138229.0,1,-78.0,9.0,2,785.1724137931035,,1646
31,138229.0,60,78,1,2017,40.422767,-3.664827,MADRID,161.0,No,Catholic,31_60_138229.0,1,-78.0,9.0,2,785.1724137931035,,1646
28,138229.0,13,88,1,2017,40.422767,-3.664827,MADRID,161.0,No,Catholic,28_13_138229.0,1,-88.0,9.0,2,785.1724137931035,,1646
29,138229.0,13,75,1,2017,40.422767,-3.664827,MADRID,161.0,No,Catholic,29_13_138229.0,1,-75.0,9.0,2,785.1724137931035,,1646
28,138230.0,65,52,1,2017,40.365554,-3.551209,RIVAS-VACIAMADRID,117.0,Yes,Public,28_65_138230.0,1,-52.0,9.0,2,420.2692307692308,,251
29,138233.0,79,35,1,2017,40.457543,-3.482183,TORREJON DE ARDOZ,159.0,Yes,Public,29_79_138233.0,1,-35.0,9.0,3,385.4375,,140
26,138235.0,79,43,1,2017,40.316813,-3.856945,MOSTOLES,131.0,Yes,Public,26_79_138235.0,1,-43.0,9.0,4,295.25925925925924,,135
31,138235.0,79,17,1,2017,40.316813,-3.856945,MOSTOLES,131.0,Yes,Public,31_79_138235.0,1,-17.0,9.0,4,295.25925925925924,,135
29,138237.0,54,34,1,2017,40.437746,-3.608628,MADRID,208.0,Yes,Public,29_54_138237.0,1,-34.0,9.0,3,592.475,,285
26,138237.0,54,37,1,2017,40.437746,-3.608628,MADRID,208.0,Yes,Public,26_54_138237.0,1,-37.0,9.0,3,592.475,,285
27,138237.0,60,33,1,2017,40.437746,-3.608628,MADRID,208.0,Yes,Public,27_60_138237.0,1,-33.0,9.0,3,592.475,,285
31,138237.0,60,28,1,2017,40.437746,-3.608628,MADRID,208.0,Yes,Public,31_60_138237.0,1,-28.0,9.0,3,592.475,,285
29,138239.0,54,48,1,2017,40.322479,-3.851327,MOSTOLES,131.0,Yes,Public,29_54_138239.0,1,-48.0,9.0,4,295.25925925925924,,148
29,138242.0,65,48,1,2017,40.325047,-3.766605,LEGANES,100.0,Yes,Public,29_65_138242.0,1,-48.0,9.0,6,406.0769230769231,,432
30,138242.0,54,47,1,2017,40.325047,-3.766605,LEGANES,100.0,Yes,Public,30_54_138242.0,1,-47.0,9.0,6,406.0769230769231,,432
27,138242.0,65,46,1,2017,40.325047,-3.766605,LEGANES,100.0,Yes,Public,27_65_138242.0,1,-46.0,9.0,6,406.0769230769231,,432
